사용월,호선명,지하철역,04시_하차,05시_하차,06시_하차,07시_하차,08시_하차,09시_하차,10시_하차,11시_하차,12시_하차,13시_하차,14시_하차,15시_하차,16시_하차,17시_하차,18시_하차,19시_하차,20시_하차,21시_하차,22시_하차,23시_하차,00시_하차,01시_하차,02시_하차,03시_하차
202304,5호선,하남풍산,0,164,2267,6959,16489,10032,6319,5338,5289,6192,5640,5897,7823,7440,11307,10394,6027,5241,5358,3396,1175,0,0,0
202304,5호선,행당,1,704,2559,4984,9557,6330,5457,6187,7335,8520,9619,12112,15286,20047,32220,21009,13683,12972,11622,6933,2183,0,0,0
202304,5호선,화곡,2,1338,9885,15304,33291,26133,19749,20607,23528,28233,30959,38666,52819,70581,121969,93169,58130,55425,46261,29748,8841,0,0,0
202304,6호선,고려대(종암),1,830,4771,12292,31716,15373,16831,11307,9939,13677,10120,11313,13153,15720,25860,19696,12421,12477,12391,8166,2430,50,0,0
202304,6호선,공덕,1,2284,10961,39742,99304,49077,23148,19696,20896,20942,19835,20565,24977,31385,43139,27645,17707,16626,14738,10546,4222,151,0,0
202304,6호선,광흥창(서강),0,1310,4924,15605,34976,19626,12400,10054,10800,11070,10899,11816,13291,16572,23704,17873,11307,10114,9872,6196,1771,0,0,0
202304,6호선,구산,2,143,2283,7310,7139,5364,5146,6190,6995,7709,8032,9958,13302,15178,21230,20208,10551,9452,8621,5373,1604,0,0,0
202304,6호선,녹사평(용산구청),0,512,4089,9510,16809,8810,7594,7570,8341,9472,8604,9089,9847,12413,14252,10408,6206,5100,4421,2876,940,0,0,0
202304,6호선,대흥(서강대앞),0,924,4108,16768,37408,19862,20962,14193,13574,16716,12786,13260,15250,18484,25872,16835,10512,9094,9530,6603,1859,6,0,0
202304,6호선,독바위,1,170,939,1860,3007,3074,3166,2462,3135,3176,3388,4168,5413,7015,11581,10408,6223,5469,5436,3510,1298,0,0,0
202304,6호선,돌곶이,2,1898,4201,5751,18324,15410,11960,8869,10515,10944,11057,14182,16572,21421,33094,27967,16554,14027,14363,8724,3080,0,0,0
202304,6호선,동묘앞,3,914,4244,8236,23927,20216,15984,16730,16927,17240,17152,15680,15719,15505,18436,13407,9503,9453,9146,8449,1932,102,0,0
202304,6호선,디지털미디어시티,4,2771,11378,30195,69128,31050,12478,11636,13155,14429,14757,16844,23438,30763,49284,36369,22609,20758,19419,11781,4735,3,0,0
202304,6호선,마포구청,1,2043,7183,14915,34588,18919,13442,12983,15961,17412,16111,19393,21641,28318,41942,32335,21656,18780,19134,12288,3226,1,0,0
202304,6호선,망원,0,946,5250,9763,31888,31090,22689,25706,28386,31810,29240,32125,33827,39409,50158,35670,19084,16825,14313,10248,2518,0,0,0
202304,6호선,버티고개,0,339,1192,2440,5360,3455,2520,2142,2598,3028,3100,3595,3989,4868,6541,5221,3469,3478,3222,2083,532,42,0,0
202304,6호선,보문,0,868,3889,10078,20187,10849,7813,7947,8134,9062,8105,9571,11262,15588,24159,18268,12112,11814,12233,8894,2768,0,0,0
202304,6호선,봉화산(서울의료원),3,901,2552,5826,13347,7815,6717,6292,7866,9714,9839,12582,15222,20995,31381,29595,17190,14804,14438,8918,3289,206,0,0
202304,6호선,불광,1,481,1683,3853,7594,7492,5977,6000,6289,7333,7045,7623,8780,10643,15631,12169,6524,6111,5643,3563,1209,0,0,0
202304,6호선,삼각지,0,755,6023,15219,28266,12431,9065,9073,9568,10237,8625,8826,9772,12119,14640,9895,7134,6567,7213,4317,1090,5,0,0
202304,6호선,상수,0,1062,3410,7148,25440,34379,21649,18868,20881,23331,19769,18192,21831,26473,35481,24026,15603,12667,11403,8641,2514,0,0,0
202304,6호선,상월곡(한국과학기술연구원),0,560,2145,3692,14170,9791,10365,8265,6944,8405,7354,8826,10574,13523,19573,17621,10150,9837,9655,6617,1965,0,0,0
202304,6호선,새절(신사),0,568,4543,8667,15598,13550,10152,11406,13065,15628,15069,19975,23198,31212,48836,40182,24544,21626,20255,13580,4565,3,0,0
202304,6호선,석계,16,1604,5560,8491,17039,11877,11211,13787,14214,16026,15991,20053,26399,33471,51842,43293,25175,22977,21210,13413,4002,7,0,0
202304,6호선,신내,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202304,6호선,신당,3,1219,7482,16205,37879,21657,13682,11629,10892,12113,9660,9273,11248,14497,19681,18980,10374,8248,8502,9405,2273,13,0,0
202304,6호선,안암(고대병원앞),0,1576,8352,18388,54792,37519,46372,24793,20454,29561,18274,16824,15687,17964,25195,17852,12100,11804,13058,8915,3632,108,0,0
202304,6호선,약수,0,297,2254,6164,16209,8942,5551,5088,5272,5353,4754,5765,6132,7817,9779,6075,3757,3133,2989,1799,538,0,0,0
202304,6호선,역촌,0,372,2038,2826,8054,4168,3523,4281,5183,5290,4960,5941,8788,10789,17870,14494,8002,7809,7188,4935,1561,0,0,0
202304,6호선,연신내,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202304,6호선,월곡(동덕여대),0,894,3813,8214,29631,19928,17820,16004,14091,15921,15207,17614,22069,27563,41509,32810,19931,18755,16826,11140,3411,0,0,0
202304,6호선,월드컵경기장(성산),0,1077,3363,4925,9048,10710,10864,12728,16813,22805,18695,17229,11365,9984,12282,9061,5340,4043,3186,1776,424,0,0,0
202304,6호선,응암,0,1271,5987,10404,17549,13715,14345,15317,18834,19904,22580,28787,35210,48317,77746,60948,39522,32496,30216,20064,6043,0,0,0
202304,6호선,이태원,0,1372,8097,11912,30314,24625,19079,17285,18806,19753,19306,20420,23366,28536,36573,28452,21189,17774,14931,11440,4274,0,0,0
202304,6호선,증산(명지대앞),0,583,3500,5350,10910,9942,8287,9662,10731,12037,13193,16350,20451,27018,42448,33798,20698,19942,17255,10670,3352,0,0,0
202304,6호선,창신,0,353,2239,6555,6506,4057,3589,3335,3695,3855,4027,4472,5568,7337,9882,7584,5174,5074,4975,3407,997,0,0,0
202304,6호선,청구,0,508,2962,6796,22986,11057,4506,3961,3973,4702,4050,4882,5600,6325,7767,5504,3938,3557,3316,2140,722,0,0,0
202304,6호선,태릉입구,0,715,3018,4409,10875,8174,6246,8954,7154,8175,8828,9089,11548,15115,24123,19260,11107,10711,9664,7504,3337,1,0,0
202304,6호선,한강진,0,850,8833,21334,42992,31177,24314,25178,24708,29606,24554,25952,24893,24464,24909,12062,4710,3771,2912,2220,1540,168,0,0
202304,6호선,합정,1,1334,6966,16863,43900,30824,19646,19637,20217,23006,21395,21846,26612,32243,43616,29362,16029,13390,12185,8687,2435,0,0,0
202304,6호선,화랑대(서울여대입구),0,983,3030,8161,19366,14453,10216,10329,10194,10967,10396,13001,15404,22827,35198,31856,19248,17130,15942,10665,3704,19,0,0
202304,6호선,효창공원앞,0,533,3973,8358,26146,15610,11247,9510,9076,9623,8833,9620,11459,13759,20608,14265,9306,8236,7714,5486,2034,0,0,0
202304,7호선,가산디지털단지,3,5635,29084,125542,365227,205456,58347,36592,33919,36463,32090,29433,28424,29506,35214,24983,15016,12682,11344,8074,2946,0,0,0
202304,7호선,강남구청,2,1880,15775,34844,104972,102589,42155,25296,21562,23455,19049,17165,17547,19321,21054,13119,8719,6834,5675,4140,1862,0,0,0
202304,7호선,건대입구,0,1131,7989,19568,41568,29369,28045,23095,23776,26468,24185,22908,23887,30949,42311,28126,16578,13603,11794,6682,3694,273,0,0
202304,7호선,고속터미널,3,2715,22356,36459,51034,37247,28893,26531,23945,27694,24673,21138,21406,23410,26033,16459,9950,9171,5647,3126,692,4,0,0
202304,7호선,공릉(서울과학기술대),0,1001,3988,11832,26260,19970,14713,12440,15230,17303,16155,18731,22711,27913,41162,36146,20898,18786,17785,12309,4135,0,0,0
202304,7호선,광명사거리,1,5726,11384,16832,25260,23471,23005,25476,27518,30744,31462,36032,42752,53828,79201,61456,34847,30760,25410,15451,4490,1,0,0
202304,7호선,군자(능동),1,878,6606,9883,28929,17946,11865,11535,12734,14279,14972,17618,20937,28196,42731,33733,21099,19343,16719,10222,3464,53,0,0
202304,7호선,까치울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202304,7호선,남구로,2,1799,8770,32525,92201,44482,19265,14792,13961,15368,14161,17369,25244,29217,30814,22760,15672,17744,14936,7569,2114,0,0,0
202304,7호선,남성,0,867,3909,6952,16197,13070,10937,11976,11449,13429,13653,16984,20624,27386,42397,32109,20483,18570,16945,10757,3251,2,0,0
202304,7호선,내방,0,1511,10725,25502,82197,46110,20403,15387,16734,18486,16427,16854,18371,23645,32208,21522,12969,11861,9945,6539,3021,207,0,0
202304,7호선,노원,0,2384,7241,19180,46009,43671,31312,31131,33405,36856,36133,38202,42647,48792,61353,52616,26567,21424,18339,12323,4197,5,0,0
202304,7호선,논현,0,976,14341,39638,99746,85889,34780,20793,19572,20949,19365,18715,20575,25116,31926,18641,11022,9783,7312,5538,2264,1,0,0
202304,7호선,대림(구로구청),0,982,3954,7098,17828,13881,16858,17741,15131,15266,14756,16153,19370,25079,24750,16036,11536,13336,11007,5116,1188,0,0,0
202304,7호선,도봉산,0,858,5424,8756,17137,18339,17814,13480,13630,13739,13022,14578,17776,22359,34690,37666,23319,19816,18267,11244,4679,177,0,0
202304,7호선,뚝섬유원지,0,587,4058,6643,14023,10134,9003,11269,15580,19845,22651,25386,28192,32290,40735,31903,17999,15184,12264,6295,1995,8,0,0
202304,7호선,마들,2,1269,3660,8819,12025,9944,9649,10685,12447,14304,15735,19112,23906,30031,45422,47184,26668,23349,22020,14025,4273,0,0,0
202304,7호선,먹골,1,660,3149,6000,16108,10267,8576,9534,11403,12278,12495,15787,20706,26165,37639,33320,20278,17860,16612,10000,3174,120,0,0
202304,7호선,면목,0,943,5274,9194,31295,20992,16540,14172,18137,19342,18536,23954,31246,38000,53539,48614,29434,26120,24653,13822,4784,0,0,0
202304,7호선,반포,0,1497,13146,12865,19248,15948,9930,9657,9786,9737,9062,8873,9624,9694,12079,7526,5159,4310,4206,2522,731,0,0,0
202304,7호선,보라매,0,759,3020,9725,23456,10642,7703,7987,9101,9072,8980,9737,12247,16653,25088,17999,11309,10439,9440,5812,2337,15,0,0
202304,7호선,사가정,1,1693,6904,11355,25681,17378,15352,15607,17543,19925,20803,26642,32764,42702,63636,53228,31045,27960,24611,13736,4492,0,0,0
202304,7호선,삼산체육관,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202304,7호선,상도,0,1350,5061,8915,27148,18609,20073,16165,16095,16072,17929,16841,20642,26443,43796,29431,20072,17667,17387,11744,3065,2,0,0
202304,7호선,상봉(시외버스터미널),14,1529,8464,13739,27524,19715,15869,16548,18529,19961,19834,22830,29373,39502,62426,54568,32171,26532,25566,16115,7710,28,0,0
202304,7호선,수락산,4,732,5337,8657,18036,17002,16767,15294,16538,15700,15393,19003,24092,29525,41424,43054,26056,20922,19795,12408,4665,3,0,0
202304,7호선,숭실대입구(살피재),0,910,3951,8526,35150,24414,41315,26743,19157,25414,22771,20303,25914,32395,49487,36530,23263,21265,20970,14315,4256,0,0,0
202304,7호선,신대방삼거리,1,876,5231,9404,17368,14452,12804,12906,14633,16380,17923,21972,27876,36238,60608,45617,28554,26843,22736,15449,5607,0,0,0
202304,7호선,신풍,1,1843,6161,12272,18655,12616,10826,10366,11259,12709,13623,16468,21176,28363,42008,30079,19156,18111,16517,9572,3115,410,0,0
202304,7호선,어린이대공원(세종대),0,865,8978,17115,74074,45149,51810,41329,33140,41013,34735,26037,24260,27080,33499,24615,16472,14927,14980,11340,2973,3,0,0
202304,7호선,온수(성공회대입구),1,798,3736,10881,20882,16588,8494,8547,9401,10607,10247,11934,14852,21936,38140,30844,18115,14931,13916,9116,4882,948,0,0
202304,7호선,용마산(용마폭포공원),1,541,2143,4177,10398,7130,6570,5578,6363,6986,7179,9563,11385,14340,21138,18261,11353,11172,9954,5748,1964,0,0,0
202304,7호선,이수,4,1366,8971,15166,40172,27728,20315,18942,20021,21387,20457,23554,28595,37864,54774,37905,20619,16719,15329,9284,2982,34,0,0
202304,7호선,장승배기,0,1548,5907,7975,16750,11838,9839,10240,11202,11672,11934,14456,16967,20799,32506,23008,15036,13981,12457,8226,2737,0,0,0
202304,7호선,장암,0,186,1305,1472,1818,2419,2406,2308,2492,1840,1513,1613,1779,2337,3637,3413,1950,988,934,646,212,0,0,0
202304,7호선,중계,1,1986,4766,17324,29958,16117,12499,14224,15405,16080,15899,19036,22452,30666,45161,46263,26940,23643,21695,13445,4148,0,0,0
202304,7호선,중곡,0,685,4140,15705,27827,13423,9218,8882,10281,11232,12054,15277,17808,23011,33066,28867,17726,16502,14339,8454,2794,0,0,0
202304,7호선,중화,1,1148,5026,8866,22751,10738,9648,9790,11432,11539,13323,16288,20458,25143,37806,33363,20283,18223,17372,10289,3243,76,0,0
202304,7호선,천왕,0,1007,4979,9231,16299,8237,6836,8244,11078,11557,12887,16594,21210,28980,45738,38392,22284,18516,16568,10732,2950,90,0,0
202304,7호선,철산,0,4431,10532,16139,32886,25834,20750,19991,21275,25332,27270,30997,39320,58119,88924,69492,39153,34264,32249,19280,5612,0,0,0
202304,7호선,청담,0,4391,30204,62178,144527,96800,36818,24104,22174,23592,21506,18778,20002,21263,22398,16091,10641,9493,7052,4185,2764,0,0,0
202304,7호선,태릉입구,2,1274,4756,9133,21289,16032,11245,14171,11590,12343,12300,12685,15385,18637,26094,22624,14907,13264,12890,7831,3673,1234,0,0
202304,7호선,하계,0,1611,6931,18098,29019,22975,17347,18351,22880,25527,23795,26675,30837,38228,56980,54209,32105,28389,26852,17962,5434,0,0,0
202304,7호선,학동,1,1533,26583,52635,175438,140408,55675,28566,23648,28281,22124,18783,18579,19337,20449,12829,8341,7417,5387,3717,1322,0,0,0
202304,8호선,가락시장,2,2538,7068,14154,37414,16621,11478,11485,11216,11423,11197,11498,13386,16283,20235,14589,9457,8779,6734,4190,2261,426,0,0
202304,8호선,강동구청,0,885,5498,14466,32411,14053,10394,10126,11548,13363,13565,15593,18591,24291,35956,25800,16872,16403,13834,7718,2501,2,0,0
202304,8호선,남위례,0,842,3238,7722,25051,11591,6776,6446,7574,8251,8215,9480,12354,15625,24000,18360,10155,9257,8761,5686,1724,0,0,0
202304,8호선,남한산성입구(성남법원.검찰청),8,1479,5335,11109,30667,29767,15421,12238,15193,17297,14137,18329,23845,29269,47255,36998,23878,22694,21120,11527,3981,1,0,0
202304,8호선,단대오거리,1,1465,6446,11685,22795,12602,9323,10076,11826,13317,14226,18708,23552,29170,48852,38130,22247,20854,20407,11301,3592,47,0,0
202304,8호선,모란,1,700,3649,5135,11153,6762,6718,7229,7622,7691,7232,7636,8313,8749,11300,6794,4503,4304,3515,2271,1301,345,0,0
202304,8호선,몽촌토성(평화의문),0,1962,8429,9464,26167,15063,9801,9999,8945,9807,8881,9184,10406,12713,16836,13473,8187,7394,6742,3703,1295,0,0,0
202304,8호선,문정,0,3508,13298,55014,163025,73777,27628,19189,18150,20932,19575,18357,20640,24991,36334,25645,15233,13975,12359,7242,1748,0,0,0
202304,8호선,복정,0,2061,8752,11226,18529,14268,10389,7686,9545,9757,9055,10692,14081,19468,28543,20601,13579,12026,11260,4699,1224,0,0,0
202304,8호선,산성,3,575,3835,3171,9157,6219,5769,4627,5285,5935,6509,7872,10594,12920,22026,17386,11139,10487,9742,5411,1822,5,0,0
202304,8호선,석촌,0,699,3649,9023,20195,19478,14658,15209,15830,17437,16726,17169,18602,23238,30598,20017,12749,10591,8936,5746,2226,47,0,0
202304,8호선,송파,0,611,5482,11014,19177,10812,9147,8682,10293,12056,12625,14766,16728,21763,29899,23999,14351,13310,12611,7055,1892,150,0,0
202304,8호선,수진,0,652,3231,5877,12453,6544,5841,6462,6507,7858,7657,8834,9826,11778,16251,12660,8443,8237,6908,4592,1195,184,0,0
202304,8호선,신흥,0,453,2175,3555,6889,4450,5073,5432,7032,8701,8723,9876,11761,14281,20191,16616,10255,9146,7827,4762,1188,163,0,0
202304,8호선,암사,0,829,5471,9400,18913,13881,11815,13665,16973,18433,20758,26521,33166,45379,71594,59015,34350,28239,30195,16111,4397,621,0,0
202304,8호선,잠실(송파구청),0,2573,11690,32963,78334,44078,34033,35088,34175,35733,32296,32398,33001,37906,42918,22759,13104,9272,6914,3959,1485,70,0,0
202304,8호선,장지,0,2509,10717,28054,46201,28759,19180,19287,21279,22220,22474,26176,29043,33666,51371,36480,22278,17958,17794,9968,2340,0,0,0
202304,8호선,천호(풍납토성),0,1698,12302,14532,28541,23726,18812,19073,21142,23144,24121,28071,32851,45422,67401,45659,27986,24868,21399,12156,4114,302,0,0
202304,9호선,가양,0,1453,9302,29346,49127,29736,19776,19244,21374,24993,26365,29720,37189,47153,70267,62462,38402,36450,31173,19850,6117,149,0,0
202304,9호선,개화,0,178,2430,3358,4924,3265,2154,2265,2016,2218,2159,2548,2500,3415,6142,5183,3157,2110,1731,1106,462,43,0,0
202304,9호선,고속터미널,0,1579,17892,21369,29337,32918,37152,38321,38502,41009,43088,44657,49045,52558,57865,40868,26230,21785,18675,9005,1629,6,0,0
202304,9호선,공항시장,0,232,1171,1994,4173,3387,3065,3277,3700,3929,4020,4831,6311,7648,10778,9993,6689,5853,5442,3845,1457,1,0,0
202304,9호선,구반포,0,177,1841,2680,3747,3355,1504,1410,1593,1956,1633,1481,1551,1717,2451,1483,868,815,695,488,186,1,0,0
202304,9호선,국회의사당,0,1817,9568,46530,146480,74545,33492,30835,25295,27522,22000,17231,15568,16367,15143,9190,5806,4369,3591,2319,761,1,0,0
202304,9호선,김포공항,1,1960,14264,20237,20829,17790,19835,19788,20576,22172,21753,20588,25045,27746,27422,15759,6927,4331,3331,2108,1235,18,0,1
202304,9호선,노들,1,219,1553,2401,4629,4003,4335,3957,4915,5567,6139,7761,8917,10613,16172,11781,7747,7457,6632,4159,967,2,0,0
202304,9호선,노량진,7,1942,12989,36597,56326,38512,26684,27595,32733,36431,32330,36150,43876,60539,91168,60173,42492,41389,38803,23548,5584,0,0,0
202304,9호선,당산,0,1535,7243,16809,46317,25537,17986,19331,20800,23174,23549,27250,31950,48928,68705,53606,35379,34333,33448,20913,5428,262,0,0
202304,9호선,동작(현충원),0,227,1905,1976,3653,4084,5212,4120,3653,4591,4761,4145,3276,3132,4047,2730,1851,1894,1923,1421,718,225,0,0
202304,9호선,등촌,0,897,3868,7130,17404,11841,9117,10645,12001,13096,14068,17574,20653,26636,42908,36058,21787,16950,15709,10785,2801,0,0,0
202304,9호선,마곡나루(서울식물원),0,1181,8780,19361,50777,23104,13664,13623,13565,15050,14833,15288,16868,26382,37260,31454,17965,15788,15380,9773,3678,156,0,0
202304,9호선,사평,0,192,1712,5150,8288,3900,3363,4025,4778,5314,6036,6261,7549,9380,11271,9452,5745,5527,5729,2904,880,2,0,0
202304,9호선,샛강,0,986,4127,15924,37459,14667,9414,8613,7800,8068,7596,6887,7519,10606,13482,7685,4473,3617,3652,1847,791,2,0,0
202304,9호선,선유도,0,1299,4179,15264,42230,19208,8185,8346,8473,9527,9418,9521,10965,13355,20921,16879,10013,9682,8391,5559,1843,2,0,0
202304,9호선,신논현,1,1461,13457,38538,86359,92636,53354,42386,41135,45781,44106,42595,50882,66330,95670,55745,32513,28350,23170,13803,3319,564,0,0
202304,9호선,신목동,0,414,2499,3487,6185,3379,2831,3324,3522,4696,4656,5402,6994,9405,14567,12035,6856,7248,6090,3438,1390,107,0,0
202304,9호선,신반포,0,733,11929,7972,9866,6196,6042,4422,4892,6567,6391,6861,7392,7611,10524,7718,4569,3708,3487,2014,454,0,0,0
202304,9호선,신방화,1,627,2659,5154,11412,6295,5985,6277,7515,8129,8472,11317,13182,15653,26082,20895,13259,11457,10547,6978,2291,0,0,0
202304,9호선,양천향교,0,1134,8216,11934,39841,19732,9841,8373,9672,10323,10948,11122,12679,18740,27411,26369,16997,14556,14637,10073,3250,0,0,0
202304,9호선,여의도,0,2460,25700,135532,165120,74153,36650,37473,35979,37860,31561,29931,28455,30370,31937,19030,9903,8665,7355,4141,1908,254,0,0
