사용월,호선명,지하철역,04시_승차,05시_승차,06시_승차,07시_승차,08시_승차,09시_승차,10시_승차,11시_승차,12시_승차,13시_승차,14시_승차,15시_승차,16시_승차,17시_승차,18시_승차,19시_승차,20시_승차,21시_승차,22시_승차,23시_승차,00시_승차,01시_승차,02시_승차,03시_승차
202303,3호선,신사,75,3977,6596,12437,18771,16177,20142,25386,31037,35862,43869,52215,62240,92038,134552,96780,65878,69450,59800,26191,3706,0,0,0
202303,3호선,안국,17,1648,2878,6637,10763,12611,14649,21777,32122,39042,51685,70016,95802,126849,133937,63570,51416,44173,24487,7324,774,0,0,0
202303,3호선,압구정,58,3011,8466,17415,27669,23325,28066,34286,40742,44936,54915,64498,75597,100498,147834,100699,77325,58097,42447,13582,2022,1,0,0
202303,3호선,약수,84,6894,11069,28860,41131,30251,20586,19402,20951,21111,20625,22089,24473,27679,34848,20405,16043,16493,11965,5417,883,3,1,0
202303,3호선,양재(서초구청),84,5066,14419,38053,48946,35328,32723,35351,39223,44975,50759,60279,77823,131744,208280,92995,69736,63248,42467,14650,1614,0,0,0
202303,3호선,연신내,259,26748,52048,133964,152561,91319,60270,56628,62938,56368,51992,53924,65467,55092,49870,34687,28027,25303,21082,9648,1536,0,4,0
202303,3호선,오금,40,4077,9306,30574,32817,16900,10243,8570,8762,8508,7203,7264,8775,12021,12504,5231,3784,3129,2861,815,97,0,0,0
202303,3호선,옥수,223,2904,9709,26139,33556,23861,16732,15022,15037,15147,14791,15204,17353,18782,18662,12107,9748,8512,5550,2440,339,0,0,0
202303,3호선,을지로3가,21,621,1226,2775,5758,8700,10067,11341,11421,13108,15833,17524,21423,45078,74340,29338,20476,20604,16271,8622,1166,3,0,0
202303,3호선,일원,5,2191,9646,27672,26353,19576,18885,19280,19242,16836,18682,23937,33813,39601,20285,12241,7628,5345,4042,1580,152,0,0,0
202303,3호선,잠원,0,1184,5009,13647,19172,12324,8688,8601,8207,7830,7581,8445,12991,12654,9893,6070,4364,4211,2672,966,129,0,0,0
202303,3호선,종로3가,16,770,1265,1685,3098,4382,6813,9711,11465,13378,16112,20860,24061,35308,57719,33117,19708,21612,17454,7801,676,1,0,0
202303,3호선,지축,6,2954,10081,30535,29195,15474,10582,8839,9147,8808,7840,9498,11933,11354,8397,5954,4603,3702,2789,1367,186,0,0,0
202303,3호선,충무로,0,0,0,1,0,0,6,1,2,1,2,2,2,1,4,8,3,6,2,5,2,0,0,0
202303,3호선,학여울,5,549,1869,4940,5614,3699,3015,4240,6009,6652,7160,8441,9737,11155,10087,3102,2249,1936,1251,284,53,0,0,0
202303,3호선,홍제,79,10196,25597,72949,76359,49714,34164,32018,33427,30302,27726,28091,31106,30653,29696,16380,13347,10690,7902,3248,435,1,0,0
202303,4호선,길음,16,10845,35248,97174,93492,54135,36622,32400,34416,33186,30561,34000,39787,43355,40674,21512,16844,13559,14609,5337,746,1,0,0
202303,4호선,남태령,37,507,886,2559,4472,3375,2373,2315,2293,2066,2062,2300,3370,5497,4602,1943,1836,790,425,183,23,0,0,0
202303,4호선,노원,256,12586,24931,56428,59660,36047,28781,27811,31571,29761,29251,30551,34383,35802,36080,26486,27228,27274,24500,11775,2273,3,0,0
202303,4호선,당고개,74,8736,16679,44327,39687,23896,17560,15632,15624,14962,14046,12794,14135,13896,13312,8063,5586,4619,3005,1315,306,0,0,0
202303,4호선,동대문,281,4964,3140,5473,8034,13466,19819,26754,34002,40333,50424,60225,70427,89748,67500,38502,26977,29302,17622,8023,1174,1,0,0
202303,4호선,동대문역사문화공원(DDP),302,6224,4828,8782,13751,16484,18923,20503,22678,24889,30815,38083,45341,64203,84440,47027,35589,34607,25633,13681,2459,2,0,0
202303,4호선,동작(현충원),11,229,621,2083,2677,2391,1875,2310,2330,2367,2591,3612,4837,5726,5515,2626,2005,1602,1401,499,94,0,0,0
202303,4호선,명동,43,1777,4015,7618,16131,29414,36251,42679,42321,44349,54189,70716,83403,104504,142596,79613,71483,66997,54930,20322,1444,4,0,0
202303,4호선,미아(서울사이버대학),71,11834,21733,50130,55278,35618,26076,25564,27109,25895,25422,26201,31200,31160,31529,18276,12368,10048,10072,3056,420,0,0,0
202303,4호선,미아사거리,68,16437,39566,101739,106101,66842,45778,42593,42591,42230,40572,43447,49814,44916,45472,33452,31331,19043,14792,6852,1149,0,0,0
202303,4호선,사당,128,10434,28042,76775,86886,74486,49066,39883,42270,41350,40967,40256,43428,51288,56498,38550,35543,38667,33761,16451,1681,3,0,0
202303,4호선,삼각지,2,718,2150,7961,11069,6770,5391,5665,6893,8052,8503,9219,10979,16597,24593,11548,10730,12748,11704,5811,885,0,0,0
202303,4호선,상계,41,14520,39666,94543,81098,47888,33744,30470,32360,28611,25096,25254,30100,28173,25543,16946,12891,11898,12044,3688,520,5,0,0
202303,4호선,서울역,256,4953,6630,13767,17084,15023,13811,15345,16139,15884,16002,17961,24601,48977,66452,26248,17365,15072,11514,5171,532,0,0,0
202303,4호선,성신여대입구(돈암),22,6294,19642,51024,56351,39311,30100,32108,35571,35713,38323,41479,46237,54321,55630,34587,31486,34366,30657,14397,2522,0,0,0
202303,4호선,수유(강북구청),112,23150,50776,124584,132440,84405,59447,56348,57463,54063,50792,50848,56279,60180,68309,40741,30767,27568,22287,12670,2128,0,0,0
202303,4호선,숙대입구(갈월),9,3161,7810,19665,28606,21188,17124,18139,22598,23637,24992,30073,42730,44952,57550,29545,25722,27107,22705,10399,1359,0,0,0
202303,4호선,신용산,3,1618,4379,13313,18553,15035,13940,18328,19273,23438,23313,30505,39487,64831,100726,48778,37817,37311,25970,12645,1576,0,0,0
202303,4호선,쌍문,227,24630,55718,137926,137134,84117,56733,49524,48971,43270,36882,34837,38310,39191,35786,23581,17237,13971,10848,5279,727,1,0,0
202303,4호선,이촌(국립중앙박물관),7,1323,4786,14418,18111,13667,10667,12361,15775,16069,17587,21721,28787,31856,29684,12258,10065,8706,4937,1678,194,0,0,0
202303,4호선,창동,2170,16932,41340,94146,86395,54679,43826,42340,43134,40273,38004,40906,48741,48199,50578,28340,21598,18763,15650,7369,1382,1,0,0
202303,4호선,총신대입구(이수),97,6305,17578,52496,64327,42608,31260,29290,32063,33785,30546,30530,34007,37431,44517,26963,25919,21946,17999,8152,1144,2,0,0
202303,4호선,충무로,72,3630,4679,10968,17942,22349,23889,28193,31422,38872,47077,54612,68484,104496,162592,77000,60257,57798,47748,27366,5024,6,0,0
202303,4호선,한성대입구(삼선교),37,6518,13377,33369,39270,27854,20991,20923,23971,25093,24588,28068,38075,37660,36498,24004,20827,18194,14311,5906,949,3,0,0
202303,4호선,혜화,19,3764,8136,18387,22897,27372,33558,38458,43366,46487,58814,84838,98961,115578,131798,77841,81707,110349,97148,36966,4905,1,0,0
202303,4호선,회현(남대문시장),27,1654,3062,5378,9074,11951,17563,28963,39751,52200,64848,77760,91564,111643,138244,57812,50586,23688,13670,5305,627,1,0,0
202303,5호선,강동,100,11163,21112,61126,73287,39078,27838,25821,26869,25732,24821,27199,31437,44133,47121,23193,16826,13261,9556,3901,818,0,0,0
202303,5호선,강일,5,2698,8801,27078,24528,15198,11557,9121,8437,8077,6475,7017,9432,8534,9110,3699,2351,1900,1534,528,117,0,0,0
202303,5호선,개롱,14,3444,9742,26469,24416,14439,11524,10041,10036,10111,8664,9093,13575,14169,13505,7022,4977,4676,2871,936,116,0,0,0
202303,5호선,개화산,3,4527,9127,24065,22330,11829,8630,8879,8894,8059,7361,7605,9816,12719,14718,5949,3688,2963,2574,735,119,0,0,0
202303,5호선,거여,1,6495,17317,54259,48448,26887,18113,14771,15572,13944,12093,12632,15744,16967,16073,8113,5708,5109,3486,1209,170,0,0,0
202303,5호선,고덕,5,4333,12340,34351,28484,19292,16033,17258,17805,15283,16082,20415,24573,22981,16811,10897,8673,8883,9149,2236,386,0,0,0
202303,5호선,공덕,11,1708,5917,23304,35821,17303,14269,15783,18143,19431,17816,21226,25502,43565,70481,27929,21858,22868,17436,7489,1055,0,0,0
202303,5호선,광나루(장신대),9,5783,16973,44426,49784,31661,22475,20396,22149,22807,23157,23959,27681,29190,34909,16503,12335,14563,12013,3535,513,0,0,0
202303,5호선,광화문(세종문화회관),9,1178,3326,9590,15128,12033,14671,21674,26349,36813,47639,61049,76285,124483,229674,83177,62934,65647,45389,13934,1672,0,0,0
202303,5호선,군자(능동),48,7455,12382,37015,50349,23956,14909,14442,16282,16554,15148,15521,18267,23218,29906,17166,14147,14461,12269,6490,1177,0,0,0
202303,5호선,굽은다리(강동구민회관앞),0,7538,15263,40215,39916,23222,17497,16136,16620,15872,13848,13104,14410,14864,16791,9885,7048,7721,5024,1863,294,0,0,0
202303,5호선,길동,8,4733,9000,24383,28346,16541,13572,13458,14334,14366,12640,13496,15300,16344,18305,9249,7088,6640,4984,2083,409,0,0,0
202303,5호선,김포공항,4,589,2005,5422,8941,7913,8503,11489,12118,14686,16112,17815,17233,22321,26825,16957,14186,12679,13251,3870,295,0,0,0
202303,5호선,까치산,217,25652,46644,136255,167412,85683,50599,44119,45432,41524,33805,32687,34789,34105,33031,21658,15797,13180,10875,5369,873,3,0,0
202303,5호선,답십리,29,9712,19122,59857,80022,39712,25531,22365,23275,22363,20146,21527,25203,30732,36569,17909,12707,10573,7873,3211,552,0,0,0
202303,5호선,동대문역사문화공원(DDP),1,278,561,1695,3117,3248,3600,3447,2711,2956,3794,4286,5759,11895,23062,9035,4619,3859,2584,1218,190,0,0,0
202303,5호선,둔촌동,2,4299,10138,27394,30102,17646,13506,12791,13294,13510,13541,14924,20846,22316,22309,11650,8976,7621,6608,2873,290,0,0,0
202303,5호선,마곡,4,2597,8438,27452,27638,15028,11816,11792,12440,13308,14027,16467,23682,33204,43561,19570,13577,12193,8126,3335,582,0,0,0
202303,5호선,마장,0,2317,6052,17094,21740,12494,9097,8872,10522,9702,9580,10553,11799,12398,13800,8390,6092,5910,4059,1688,232,0,0,0
202303,5호선,마천,89,7332,15963,48275,36833,18628,12459,10775,11646,9784,8692,8745,10035,9682,10941,5297,3939,3031,1834,719,110,0,0,0
202303,5호선,마포,12,2451,9061,30876,39927,21697,17164,16849,17932,19104,18100,19795,22136,36796,63755,23968,20367,21929,16167,6944,846,0,0,0
202303,5호선,명일,15,5578,15281,39803,35757,21229,17395,15635,15941,14234,12949,12590,15734,13515,13102,8263,6638,5956,5396,1687,402,0,0,0
202303,5호선,목동,11,8697,21902,66170,79062,39255,27304,25686,24478,23117,20851,22143,24325,27890,29968,16957,13949,13890,15358,4802,710,0,0,0
202303,5호선,미사,22,7797,25309,76417,71826,36589,26913,23482,24767,24085,21448,24130,25496,28963,30444,18434,17285,17055,15478,7635,1834,0,0,0
202303,5호선,발산,2,3534,10905,30902,31957,19922,20022,23446,26377,28831,32324,38969,46487,71223,95969,42176,34910,35387,28735,12286,1648,0,0,0
202303,5호선,방이,3,2636,7940,21107,19360,13207,10486,9455,10409,10898,9398,10999,12478,15587,22012,10711,9228,11417,13955,2475,257,0,0,0
202303,5호선,방화,17,5486,11984,30032,28011,15965,12512,11620,11560,10640,10027,10956,12982,11410,10831,5192,4056,2833,2112,837,149,1,0,0
202303,5호선,상일동,59,10101,31513,83928,60855,36547,26287,22170,21114,18340,16575,18579,20377,22749,20364,11562,8172,5410,3801,1623,450,1,0,0
202303,5호선,서대문,9,3480,6687,20194,25882,18585,17384,21548,21748,22109,26513,33541,47003,80376,125125,35448,28041,25769,18258,6664,760,0,0,0
202303,5호선,송정,29,3822,8500,21761,25621,15365,11462,10518,10428,9886,9440,9392,10674,12193,13414,7680,5902,4733,4013,1835,285,0,0,0
202303,5호선,신금호,36,3211,7565,23099,30864,16236,10891,9576,9579,8974,8942,9580,13010,10922,10772,8237,5398,4435,3120,1294,208,0,0,0
202303,5호선,신길,36,2082,4153,17092,25124,10950,6502,4993,5408,5267,4451,4892,5640,8341,13015,4903,3396,3655,2631,1459,226,0,0,0
202303,5호선,신정(은행정),90,12827,25531,70609,83695,39270,22572,18164,18752,16810,13932,13543,14930,15721,16647,8930,6198,5299,4555,1762,272,0,0,0
202303,5호선,아차산(어린이대공원후문),8,9256,17740,46132,63003,34067,22764,20922,24414,26642,27291,31203,32714,33271,31882,19132,14227,12424,8455,3322,563,0,0,0
202303,5호선,애오개,37,2304,5753,20390,27757,13550,9521,9551,10167,10419,9090,10434,12459,14404,23505,8612,5771,5031,3381,1100,149,0,0,0
202303,5호선,양평,1,2174,7116,27030,30967,14169,8661,8482,9063,8843,8291,8673,10373,17100,32072,9480,6355,5039,3694,1730,226,0,0,0
202303,5호선,여의나루,11,1039,2527,6052,9547,5946,5668,7928,10465,13280,18420,27693,41598,67913,85883,47213,48496,39069,28322,9301,930,0,0,0
202303,5호선,여의도,4,2157,4044,10984,15113,12328,13316,20158,20332,26754,32475,39912,56692,149125,184379,75527,64662,51533,31103,10968,1247,0,0,0
202303,5호선,영등포구청,0,1133,2634,8598,12153,6052,4638,5093,5167,5626,5501,6238,7450,11004,22220,7119,5152,4916,3440,1720,261,0,0,0
202303,5호선,영등포시장,9,2929,6317,26152,36815,16835,11867,12629,14506,15519,16222,20854,26001,31724,42317,17885,12842,11573,8346,3579,532,0,0,0
202303,5호선,오금,8,1204,3196,9159,8637,5727,5144,4795,5178,5190,5128,6800,8787,10762,15729,4733,3577,2940,2484,795,100,0,0,0
202303,5호선,오목교(목동운동장앞),4,5269,16594,56303,62692,34838,26295,27019,29259,29744,31375,33477,41355,52348,72691,38926,38728,32486,26393,8259,1102,0,0,0
202303,5호선,올림픽공원(한국체대),3,1063,5691,13485,13370,9770,8279,7776,8670,8583,9040,10834,13153,12352,11424,5988,5193,12433,8293,2766,94,0,0,0
202303,5호선,왕십리(성동구청),30,2227,2464,6658,9407,5469,4914,5468,6087,6363,7124,7939,10073,11136,15440,9312,8413,8878,7427,3397,624,0,0,0
202303,5호선,우장산,2,7107,24158,63584,63148,34058,26423,23992,24753,22236,21126,23726,30001,25634,20821,13281,9479,8535,6818,1945,360,0,0,0
202303,5호선,을지로4가,0,485,983,1983,3543,3729,4523,6238,7310,9140,11080,12571,15011,27871,42045,16717,10576,8901,6243,2751,290,0,0,0
202303,5호선,장한평,38,7540,19587,59096,81674,42500,26160,23090,24705,23790,23100,24454,31509,41513,64896,27618,16880,13272,10494,4803,727,1,0,0
202303,5호선,종로3가,41,1552,2073,3164,5603,6134,7845,10874,17587,20531,26115,32424,38903,47697,63939,38805,35943,40857,32460,17026,2095,0,0,0
202303,5호선,천호(풍납토성),85,7454,12400,31468,39631,25244,23575,26911,29241,31233,32563,38638,45893,52947,56635,39525,34770,26424,20124,9926,1899,0,0,0
202303,5호선,청구,2,1638,2801,7714,12282,6986,5583,6107,5388,5555,5456,5464,7392,8876,14366,7829,5616,4415,3717,1604,291,0,0,0
202303,5호선,충정로(경기대입구),14,1070,2509,7246,9723,5456,4354,4613,5155,5717,5729,5903,7742,16782,30632,7895,5293,5045,3174,1271,226,0,0,0
202303,5호선,하남검단산,7,3724,10165,25353,22852,13127,10654,8986,9707,10134,9670,12341,15069,14069,13249,7313,6717,5121,4230,940,121,0,0,0
202303,5호선,하남시청(덕풍?신장),26,5546,12075,29071,27229,17488,14207,13582,14900,13284,11655,11978,16289,15049,15577,8647,6243,5424,3522,1396,249,0,0,0
202303,5호선,하남풍산,13,2132,6062,11403,12976,7996,6630,6365,6477,6608,6612,7922,9639,12381,14733,5894,3999,4149,2192,722,130,0,0,0
202303,5호선,행당,19,4061,12223,35259,46928,24112,15545,13387,12576,11704,9841,10263,10157,10890,10175,6873,5331,4089,3240,1119,221,0,0,0
202303,5호선,화곡,295,23953,44721,128489,161580,79918,49578,43929,45844,42244,35593,34662,39240,41170,41287,25317,17753,15114,12081,5059,708,0,0,0
202303,6호선,고려대(종암),9,3910,7881,23267,29607,16685,11505,11944,12862,15205,12957,17433,24662,24982,25443,12290,10482,13156,9552,4031,723,0,0,0
202303,6호선,공덕,103,4640,8787,22846,34097,24390,19981,21589,23079,24631,25094,30446,34347,60469,91741,39218,30534,29834,22888,10771,1471,1,0,0
202303,6호선,광흥창(서강),2,3139,7956,22529,29632,18663,13051,14215,15782,13326,13066,13971,15528,22398,32950,15042,10175,8639,6779,2570,365,0,0,0
202303,6호선,구산,8,5884,12611,34843,41314,21796,13974,13018,13593,11410,9889,11484,14051,10906,9814,6373,4966,4567,4520,1372,203,0,0,0
202303,6호선,녹사평(용산구청),14,1080,2165,5534,8471,6948,5094,5365,6291,6847,7108,8909,12784,15123,19633,12021,10273,11177,9872,5188,722,0,0,0
202303,6호선,대흥(서강대앞),9,2510,5761,17191,24132,15249,11167,11458,15479,17383,14812,17058,24599,27630,28445,15710,13010,13959,13537,4825,645,0,0,0
202303,6호선,독바위,0,2451,5027,15735,14116,7178,4600,3968,4466,3819,3433,3597,3623,3271,2997,1751,1197,909,607,276,44,0,0,0
202303,6호선,돌곶이,26,6489,14999,43157,46085,22612,15399,13710,14869,15642,15876,13694,15370,16427,16403,11125,7144,6731,5421,2661,398,0,0,0
202303,6호선,동묘앞,167,5187,5130,10899,16490,12555,11422,13606,17528,17221,19325,22184,25620,25399,24509,13276,10085,8074,6540,3199,452,0,0,0
202303,6호선,디지털미디어시티,115,6401,17022,55525,60336,32857,19374,16588,16684,15883,13917,15410,21048,36243,53003,23012,11656,9677,12217,3272,564,2,0,0
202303,6호선,마포구청,21,7324,14356,44872,60523,37213,23135,21022,20919,20451,19054,19762,22524,27501,38668,18718,12730,12271,11788,4485,689,0,0,0
202303,6호선,망원,2,5509,10900,29730,40602,25986,18727,18676,22129,23034,23233,25384,29048,33319,43561,29979,24891,23088,18847,8913,1217,0,0,0
202303,6호선,버티고개,2,788,2049,5691,8549,5612,4080,3367,3313,3068,3080,3465,3535,4558,6151,3245,2102,1809,1556,494,99,0,0,0
202303,6호선,보문,19,3722,7678,24489,36815,19067,12258,10828,11984,11506,10983,11589,14771,15041,19624,9621,7612,7279,5824,3214,640,0,0,0
202303,6호선,봉화산(서울의료원),18,5311,16790,52943,43169,22338,15393,13887,13460,11787,10514,10068,11629,12825,11662,6441,4469,3963,3215,1343,191,0,0,0
202303,6호선,불광,25,1523,4393,12795,14532,8117,6552,6919,7850,8383,8807,10216,11304,10826,10409,6435,5361,4452,2624,1050,190,0,0,0
202303,6호선,삼각지,5,1603,3106,9341,14989,11491,7754,8914,9871,11946,12244,13910,17238,23869,32461,14060,11276,10812,8816,4540,793,0,0,0
202303,6호선,상수,53,4884,6238,10992,14981,10490,7948,8557,12187,13522,14619,17704,21914,29001,31535,22960,20835,24053,24408,17067,3355,0,0,0
202303,6호선,상월곡(한국과학기술연구원),4,5100,9826,27224,30973,16105,10953,10194,9893,10142,10134,8948,11477,11249,11254,7124,3812,5594,2604,1452,181,0,0,0
202303,6호선,새절(신사),0,11008,21172,58016,69297,35487,21818,19364,21073,19051,16552,17330,21837,18983,17112,10852,7061,6415,4590,1920,345,1,0,0
202303,6호선,석계,1229,8626,20790,53573,59367,31722,22180,18797,19801,19424,17247,16520,18186,18893,17757,12351,8805,8566,7720,4419,970,0,0,0
202303,6호선,신내,0,0,0,0,1,1,0,1,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0
202303,6호선,신당,82,6414,5424,7809,12767,10299,8739,10544,12724,11657,12405,16106,18445,20236,27338,17933,15558,16018,14295,6505,1345,0,0,0
202303,6호선,안암(고대병원앞),39,2972,3896,10289,14013,12291,13873,18849,19534,22797,22832,37557,50588,55261,48012,26993,24753,27869,26995,16878,3349,0,0,0
202303,6호선,약수,4,1299,2097,5084,8097,6357,4995,4984,5375,5651,5553,6113,7416,9424,14143,7214,5334,5826,4703,2311,391,0,0,0
202303,6호선,역촌,1,2214,6021,17551,18472,9374,6533,5637,6385,6124,5291,4946,4965,5174,5571,3114,2246,1851,1427,702,77,0,0,0
202303,6호선,연신내,0,0,0,2,3,0,3,3,3,1,2,0,1,2,1,0,0,1,1,0,0,0,0,0
202303,6호선,월곡(동덕여대),16,6799,14446,44948,52246,27818,19358,18886,19171,21473,21473,20604,28117,26555,30184,15378,11063,10566,6894,3400,560,0,0,0
202303,6호선,월드컵경기장(성산),2,677,2918,9098,10110,5728,5556,6895,7936,9123,11064,14774,21836,14441,12119,7091,5622,7471,18255,3493,260,0,0,0
202303,6호선,응암,23,12085,28947,77338,96556,49962,31445,27340,28794,26466,23188,22321,25020,23973,23712,15255,10904,8992,7327,3179,510,0,0,0
