승차인원수,위도,경도,시간대
0.25,37.540685,127.017965,2
0.0,37.540685,127.017965,3
1.0,37.561904,127.050899,4
2105.75,37.561904,127.050899,5
3110.5,37.561904,127.050899,6
8001.25,37.561904,127.050899,7
13384.75,37.561904,127.050899,8
7029.75,37.561904,127.050899,9
4990.25,37.561904,127.050899,10
4307.0,37.561904,127.050899,11
4726.0,37.561904,127.050899,12
5043.5,37.561904,127.050899,13
4544.5,37.561904,127.050899,14
4825.75,37.561904,127.050899,15
5772.25,37.561904,127.050899,16
5310.25,37.561904,127.050899,17
4037.5,37.561904,127.050899,18
2551.25,37.561904,127.050899,19
1897.25,37.561904,127.050899,20
1473.25,37.561904,127.050899,21
1125.25,37.561904,127.050899,22
498.0,37.561904,127.050899,23
113.25,37.561904,127.050899,0
0.0,37.561904,127.050899,1
0.0,37.561904,127.050899,2
0.0,37.561904,127.050899,3
343.5,37.529849,126.964561,4
4916.25,37.529849,126.964561,5
6145.5,37.529849,126.964561,6
20883.75,37.529849,126.964561,7
33219.75,37.529849,126.964561,8
37874.25,37.529849,126.964561,9
34622.75,37.529849,126.964561,10
51755.5,37.529849,126.964561,11
48411.0,37.529849,126.964561,12
60870.5,37.529849,126.964561,13
50864.0,37.529849,126.964561,14
90562.75,37.529849,126.964561,15
98928.0,37.529849,126.964561,16
126813.5,37.529849,126.964561,17
165805.25,37.529849,126.964561,18
98152.75,37.529849,126.964561,19
99148.25,37.529849,126.964561,20
95051.0,37.529849,126.964561,21
64360.75,37.529849,126.964561,22
25590.25,37.529849,126.964561,23
630.5,37.529849,126.964561,0
0.25,37.529849,126.964561,1
0.5,37.529849,126.964561,2
0.0,37.529849,126.964561,3
0.75,37.548768,126.836318,4
6613.25,37.548768,126.836318,5
21508.0,37.548768,126.836318,6
55947.0,37.548768,126.836318,7
57788.75,37.548768,126.836318,8
30963.75,37.548768,126.836318,9
24474.5,37.548768,126.836318,10
23143.25,37.548768,126.836318,11
23959.25,37.548768,126.836318,12
22174.5,37.548768,126.836318,13
19791.25,37.548768,126.836318,14
21220.75,37.548768,126.836318,15
24112.0,37.548768,126.836318,16
22755.0,37.548768,126.836318,17
19172.0,37.548768,126.836318,18
12115.25,37.548768,126.836318,19
8653.5,37.548768,126.836318,20
7380.75,37.548768,126.836318,21
6050.5,37.548768,126.836318,22
1918.0,37.548768,126.836318,23
310.5,37.548768,126.836318,0
0.5,37.548768,126.836318,1
0.0,37.548768,126.836318,2
0.0,37.548768,126.836318,3
19.0,37.566295,126.99191,4
838.5,37.566295,126.99191,5
1803.0,37.566295,126.99191,6
4076.25,37.566295,126.99191,7
8048.125,37.566295,126.99191,8
11003.25,37.566295,126.99191,9
13621.375,37.566295,126.99191,10
16064.125,37.566295,126.99191,11
16761.875,37.566295,126.99191,12
18979.875,37.566295,126.99191,13
22433.625,37.566295,126.99191,14
25800.875,37.566295,126.99191,15
31118.625,37.566295,126.99191,16
64327.0,37.566295,126.99191,17
104085.875,37.566295,126.99191,18
41657.625,37.566295,126.99191,19
30160.125,37.566295,126.99191,20
32383.0,37.566295,126.99191,21
26414.375,37.566295,126.99191,22
14648.75,37.566295,126.99191,23
2144.125,37.566295,126.99191,0
5.375,37.566295,126.99191,1
0.0,37.566295,126.99191,2
0.0,37.566295,126.99191,3
4.125,37.566941,126.998079,4
676.625,37.566941,126.998079,5
1374.375,37.566941,126.998079,6
3272.0,37.566941,126.998079,7
6188.5,37.566941,126.998079,8
6923.75,37.566941,126.998079,9
8553.125,37.566941,126.998079,10
11093.875,37.566941,126.998079,11
12358.75,37.566941,126.998079,12
14258.75,37.566941,126.998079,13
16651.125,37.566941,126.998079,14
18695.875,37.566941,126.998079,15
22992.0,37.566941,126.998079,16
41420.25,37.566941,126.998079,17
53219.375,37.566941,126.998079,18
22177.0,37.566941,126.998079,19
13447.75,37.566941,126.998079,20
11287.25,37.566941,126.998079,21
7735.625,37.566941,126.998079,22
3603.375,37.566941,126.998079,23
544.0,37.566941,126.998079,0
0.75,37.566941,126.998079,1
0.0,37.566941,126.998079,2
0.0,37.566941,126.998079,3
79.0,37.566014,126.982618,4
2407.0,37.566014,126.982618,5
3680.75,37.566014,126.982618,6
10154.25,37.566014,126.982618,7
17277.5,37.566014,126.982618,8
23427.0,37.566014,126.982618,9
29133.5,37.566014,126.982618,10
38088.25,37.566014,126.982618,11
42857.5,37.566014,126.982618,12
53166.25,37.566014,126.982618,13
61027.25,37.566014,126.982618,14
73580.0,37.566014,126.982618,15
86330.5,37.566014,126.982618,16
157213.0,37.566014,126.982618,17
278366.75,37.566014,126.982618,18
123051.25,37.566014,126.982618,19
108447.5,37.566014,126.982618,20
77404.5,37.566014,126.982618,21
58629.0,37.566014,126.982618,22
23492.25,37.566014,126.982618,23
3171.0,37.566014,126.982618,0
6.75,37.566014,126.982618,1
0.0,37.566014,126.982618,2
0.0,37.566014,126.982618,3
22.75,37.598605,126.915577,4
10894.75,37.598605,126.915577,5
25973.25,37.598605,126.915577,6
69222.5,37.598605,126.915577,7
88308.0,37.598605,126.915577,8
45774.0,37.598605,126.915577,9
29105.25,37.598605,126.915577,10
25767.0,37.598605,126.915577,11
27035.25,37.598605,126.915577,12
25176.5,37.598605,126.915577,13
22062.5,37.598605,126.915577,14
21194.5,37.598605,126.915577,15
23154.25,37.598605,126.915577,16
22386.25,37.598605,126.915577,17
22125.25,37.598605,126.915577,18
14088.25,37.598605,126.915577,19
10520.25,37.598605,126.915577,20
8774.75,37.598605,126.915577,21
6957.75,37.598605,126.915577,22
2887.0,37.598605,126.915577,23
422.75,37.598605,126.915577,0
1.5,37.598605,126.915577,1
0.0,37.598605,126.915577,2
0.0,37.598605,126.915577,3
46.0,37.320852,126.948217,4
6084.75,37.320852,126.948217,5
12132.5,37.320852,126.948217,6
27890.0,37.320852,126.948217,7
28103.5,37.320852,126.948217,8
13964.5,37.320852,126.948217,9
10965.25,37.320852,126.948217,10
11061.0,37.320852,126.948217,11
11508.75,37.320852,126.948217,12
10604.0,37.320852,126.948217,13
10556.25,37.320852,126.948217,14
12291.5,37.320852,126.948217,15
18831.25,37.320852,126.948217,16
27740.5,37.320852,126.948217,17
25299.25,37.320852,126.948217,18
11687.0,37.320852,126.948217,19
8160.0,37.320852,126.948217,20
6087.5,37.320852,126.948217,21
4213.0,37.320852,126.948217,22
1689.5,37.320852,126.948217,23
73.5,37.320852,126.948217,0
0.0,37.320852,126.948217,1
0.0,37.320852,126.948217,2
0.0,37.320852,126.948217,3
26.0,37.556733,126.946013,4
3466.5,37.556733,126.946013,5
8853.5,37.556733,126.946013,6
26487.75,37.556733,126.946013,7
36849.0,37.556733,126.946013,8
22721.0,37.556733,126.946013,9
17942.5,37.556733,126.946013,10
19707.5,37.556733,126.946013,11
26283.0,37.556733,126.946013,12
26801.5,37.556733,126.946013,13
26333.25,37.556733,126.946013,14
32930.25,37.556733,126.946013,15
35689.75,37.556733,126.946013,16
46423.5,37.556733,126.946013,17
39971.75,37.556733,126.946013,18
24954.75,37.556733,126.946013,19
21104.75,37.556733,126.946013,20
20326.0,37.556733,126.946013,21
15837.5,37.556733,126.946013,22
6139.75,37.556733,126.946013,23
872.75,37.556733,126.946013,0
2.5,37.556733,126.946013,1
0.0,37.556733,126.946013,2
0.0,37.556733,126.946013,3
17.25,37.486263,126.981989,4
4547.25,37.486263,126.981989,5
9167.25,37.486263,126.981989,6
27005.0,37.486263,126.981989,7
42801.25,37.486263,126.981989,8
29116.25,37.486263,126.981989,9
19060.0,37.486263,126.981989,10
18915.75,37.486263,126.981989,11
20671.0,37.486263,126.981989,12
22694.25,37.486263,126.981989,13
22843.25,37.486263,126.981989,14
24163.75,37.486263,126.981989,15
26958.25,37.486263,126.981989,16
31135.25,37.486263,126.981989,17
42446.75,37.486263,126.981989,18
24686.0,37.486263,126.981989,19
23048.5,37.486263,126.981989,20
25794.75,37.486263,126.981989,21
22914.75,37.486263,126.981989,22
12121.5,37.486263,126.981989,23
1994.0,37.486263,126.981989,0
3.0,37.486263,126.981989,1
0.0,37.486263,126.981989,2
0.0,37.486263,126.981989,3
83.75,37.534488,126.994302,4
5305.5,37.534488,126.994302,5
6109.0,37.534488,126.994302,6
8790.25,37.534488,126.994302,7
13310.0,37.534488,126.994302,8
11175.0,37.534488,126.994302,9
9485.25,37.534488,126.994302,10
10763.0,37.534488,126.994302,11
12395.25,37.534488,126.994302,12
14329.25,37.534488,126.994302,13
16316.5,37.534488,126.994302,14
19388.25,37.534488,126.994302,15
24869.25,37.534488,126.994302,16
29080.75,37.534488,126.994302,17
34882.75,37.534488,126.994302,18
26593.0,37.534488,126.994302,19
22373.0,37.534488,126.994302,20
23180.0,37.534488,126.994302,21
20887.0,37.534488,126.994302,22
12447.5,37.534488,126.994302,23
1861.25,37.534488,126.994302,0
4.75,37.534488,126.994302,1
0.0,37.534488,126.994302,2
0.0,37.534488,126.994302,3
304.5,37.476691,126.616936,4
1230.0,37.476691,126.616936,5
3278.0,37.476691,126.616936,6
5825.25,37.476691,126.616936,7
5150.5,37.476691,126.616936,8
3376.75,37.476691,126.616936,9
3423.5,37.476691,126.616936,10
4127.0,37.476691,126.616936,11
5871.25,37.476691,126.616936,12
7493.5,37.476691,126.616936,13
9440.75,37.476691,126.616936,14
11180.5,37.476691,126.616936,15
13173.0,37.476691,126.616936,16
14159.25,37.476691,126.616936,17
13605.75,37.476691,126.616936,18
6274.5,37.476691,126.616936,19
4896.75,37.476691,126.616936,20
2997.0,37.476691,126.616936,21
1648.0,37.476691,126.616936,22
447.25,37.476691,126.616936,23
11.0,37.476691,126.616936,0
0.0,37.476691,126.616936,1
0.0,37.476691,126.616936,2
0.0,37.476691,126.616936,3
4.75,37.483681,127.08439,4
2040.5,37.483681,127.08439,5
8552.5,37.483681,127.08439,6
23030.5,37.483681,127.08439,7
24167.75,37.483681,127.08439,8
17663.75,37.483681,127.08439,9
17742.5,37.483681,127.08439,10
18437.75,37.483681,127.08439,11
18385.75,37.483681,127.08439,12
15836.75,37.483681,127.08439,13
17654.75,37.483681,127.08439,14
21843.75,37.483681,127.08439,15
28976.0,37.483681,127.08439,16
36455.25,37.483681,127.08439,17
18559.75,37.483681,127.08439,18
10712.0,37.483681,127.08439,19
6585.25,37.483681,127.08439,20
4746.5,37.483681,127.08439,21
3669.0,37.483681,127.08439,22
1477.5,37.483681,127.08439,23
135.25,37.483681,127.08439,0
0.0,37.483681,127.08439,1
0.0,37.483681,127.08439,2
0.0,37.483681,127.08439,3
7.0,37.520733,127.10379,4
3064.0,37.520733,127.10379,5
11319.5,37.520733,127.10379,6
36562.25,37.520733,127.10379,7
46543.25,37.520733,127.10379,8
30387.5,37.520733,127.10379,9
24394.25,37.520733,127.10379,10
23872.0,37.520733,127.10379,11
23425.25,37.520733,127.10379,12
21535.0,37.520733,127.10379,13
22374.5,37.520733,127.10379,14
24907.25,37.520733,127.10379,15
30220.0,37.520733,127.10379,16
36542.25,37.520733,127.10379,17
30239.75,37.520733,127.10379,18
14958.0,37.520733,127.10379,19
11189.75,37.520733,127.10379,20
8499.75,37.520733,127.10379,21
6346.25,37.520733,127.10379,22
2805.75,37.520733,127.10379,23
385.75,37.520733,127.10379,0
1.75,37.520733,127.10379,1
0.0,37.520733,127.10379,2
0.0,37.520733,127.10379,3
41.75,37.511687,127.086162,4
4980.0,37.511687,127.086162,5
16308.0,37.511687,127.086162,6
54403.0,37.511687,127.086162,7
78409.25,37.511687,127.086162,8
50752.25,37.511687,127.086162,9
33725.5,37.511687,127.086162,10
31726.75,37.511687,127.086162,11
33354.25,37.511687,127.086162,12
32998.75,37.511687,127.086162,13
30357.0,37.511687,127.086162,14
33845.0,37.511687,127.086162,15
35735.0,37.511687,127.086162,16
38917.5,37.511687,127.086162,17
42322.75,37.511687,127.086162,18
31339.0,37.511687,127.086162,19
28287.5,37.511687,127.086162,20
27213.0,37.511687,127.086162,21
26681.75,37.511687,127.086162,22
14660.0,37.511687,127.086162,23
2204.5,37.511687,127.086162,0
8.5,37.511687,127.086162,1
0.0,37.511687,127.086162,2
0.0,37.511687,127.086162,3
0.5,37.512759,127.01122,4
1086.5,37.512759,127.01122,5
4545.75,37.512759,127.01122,6
11477.25,37.512759,127.01122,7
16850.5,37.512759,127.01122,8
10922.5,37.512759,127.01122,9
7746.25,37.512759,127.01122,10
7776.5,37.512759,127.01122,11
7750.5,37.512759,127.01122,12
7521.0,37.512759,127.01122,13
7021.5,37.512759,127.01122,14
7705.25,37.512759,127.01122,15
11694.5,37.512759,127.01122,16
11655.0,37.512759,127.01122,17
9112.75,37.512759,127.01122,18
5335.75,37.512759,127.01122,19
3814.5,37.512759,127.01122,20
3761.5,37.512759,127.01122,21
2342.0,37.512759,127.01122,22
826.5,37.512759,127.01122,23
113.25,37.512759,127.01122,0
0.0,37.512759,127.01122,1
0.0,37.512759,127.01122,2
0.0,37.512759,127.01122,3
4.75,37.504898,126.93915,4
5773.0,37.504898,126.93915,5
10576.5,37.504898,126.93915,6
25348.0,37.504898,126.93915,7
38228.75,37.504898,126.93915,8
24360.5,37.504898,126.93915,9
15543.0,37.504898,126.93915,10
13839.75,37.504898,126.93915,11
14041.25,37.504898,126.93915,12
14096.25,37.504898,126.93915,13
12643.0,37.504898,126.93915,14
12390.5,37.504898,126.93915,15
14178.25,37.504898,126.93915,16
14114.5,37.504898,126.93915,17
15200.75,37.504898,126.93915,18
8180.75,37.504898,126.93915,19
6570.25,37.504898,126.93915,20
5974.75,37.504898,126.93915,21
4899.25,37.504898,126.93915,22
1931.75,37.504898,126.93915,23
437.0,37.504898,126.93915,0
2.0,37.504898,126.93915,1
0.0,37.504898,126.93915,2
0.0,37.504898,126.93915,3
2.75,37.700109,127.053196,4
1443.25,37.700109,127.053196,5
6784.0,37.700109,127.053196,6
17333.0,37.700109,127.053196,7
10337.5,37.700109,127.053196,8
4384.5,37.700109,127.053196,9
2495.5,37.700109,127.053196,10
2072.25,37.700109,127.053196,11
2375.25,37.700109,127.053196,12
2424.75,37.700109,127.053196,13
2858.75,37.700109,127.053196,14
3190.0,37.700109,127.053196,15
3550.5,37.700109,127.053196,16
3563.75,37.700109,127.053196,17
2923.0,37.700109,127.053196,18
1618.5,37.700109,127.053196,19
1028.25,37.700109,127.053196,20
687.5,37.700109,127.053196,21
425.75,37.700109,127.053196,22
133.25,37.700109,127.053196,23
23.5,37.700109,127.053196,0
0.0,37.700109,127.053196,1
0.0,37.700109,127.053196,2
0.0,37.700109,127.053196,3
20.25,37.478703,127.126191,4
5625.75,37.478703,127.126191,5
17865.25,37.478703,127.126191,6
45250.5,37.478703,127.126191,7
57725.25,37.478703,127.126191,8
31493.5,37.478703,127.126191,9
21230.75,37.478703,127.126191,10
18905.5,37.478703,127.126191,11
20749.75,37.478703,127.126191,12
21424.0,37.478703,127.126191,13
21108.5,37.478703,127.126191,14
24756.5,37.478703,127.126191,15
31459.5,37.478703,127.126191,16
45285.0,37.478703,127.126191,17
47942.5,37.478703,127.126191,18
25196.25,37.478703,127.126191,19
22574.5,37.478703,127.126191,20
17288.25,37.478703,127.126191,21
10754.75,37.478703,127.126191,22
4510.0,37.478703,127.126191,23
726.0,37.478703,127.126191,0
2.5,37.478703,127.126191,1
0.0,37.478703,127.126191,2
0.0,37.478703,127.126191,3
30.25,37.56144,127.064623,4
7108.5,37.56144,127.064623,5
17683.75,37.56144,127.064623,6
52550.5,37.56144,127.064623,7
74433.75,37.56144,127.064623,8
38978.25,37.56144,127.064623,9
23655.5,37.56144,127.064623,10
21366.5,37.56144,127.064623,11
23139.5,37.56144,127.064623,12
22515.75,37.56144,127.064623,13
21778.5,37.56144,127.064623,14
22967.5,37.56144,127.064623,15
29743.5,37.56144,127.064623,16
38995.25,37.56144,127.064623,17
60101.75,37.56144,127.064623,18
25332.0,37.56144,127.064623,19
15542.5,37.56144,127.064623,20
12419.75,37.56144,127.064623,21
9555.25,37.56144,127.064623,22
4305.5,37.56144,127.064623,23
653.0,37.56144,127.064623,0
1.0,37.56144,127.064623,1
0.0,37.56144,127.064623,2
0.0,37.56144,127.064623,3
3.0,37.602798,127.01349,4
1881.0,37.602798,127.01349,5
5508.25,37.602798,127.01349,6
14046.75,37.602798,127.01349,7
15991.25,37.602798,127.01349,8
13017.25,37.602798,127.01349,9
9511.0,37.602798,127.01349,10
8479.75,37.602798,127.01349,11
9009.0,37.602798,127.01349,12
8604.0,37.602798,127.01349,13
7641.25,37.602798,127.01349,14
7373.75,37.602798,127.01349,15
7403.5,37.602798,127.01349,16
7956.0,37.602798,127.01349,17
7929.75,37.602798,127.01349,18
4413.75,37.602798,127.01349,19
2917.0,37.602798,127.01349,20
2499.75,37.602798,127.01349,21
2026.0,37.602798,127.01349,22
1006.5,37.602798,127.01349,23
273.75,37.602798,127.01349,0
0.0,37.602798,127.01349,1
0.0,37.602798,127.01349,2
0.0,37.602798,127.01349,3
367.0,37.578103,127.034893,4
4932.0,37.578103,127.034893,5
7995.75,37.578103,127.034893,6
21688.5,37.578103,127.034893,7
31834.5,37.578103,127.034893,8
22778.5,37.578103,127.034893,9
23886.25,37.578103,127.034893,10
31674.0,37.578103,127.034893,11
38212.25,37.578103,127.034893,12
41130.25,37.578103,127.034893,13
45743.0,37.578103,127.034893,14
51263.75,37.578103,127.034893,15
49799.25,37.578103,127.034893,16
44031.25,37.578103,127.034893,17
39687.5,37.578103,127.034893,18
20465.25,37.578103,127.034893,19
13159.5,37.578103,127.034893,20
9329.25,37.578103,127.034893,21
5838.75,37.578103,127.034893,22
2267.5,37.578103,127.034893,23
150.0,37.578103,127.034893,0
0.25,37.578103,127.034893,1
0.25,37.578103,127.034893,2
0.0,37.578103,127.034893,3
701.5,37.466769,126.656666,4
7211.0,37.466769,126.656666,5
15294.5,37.466769,126.656666,6
37756.75,37.466769,126.656666,7
32492.75,37.466769,126.656666,8
18721.0,37.466769,126.656666,9
15704.0,37.466769,126.656666,10
15659.5,37.466769,126.656666,11
16214.25,37.466769,126.656666,12
15637.0,37.466769,126.656666,13
14033.0,37.466769,126.656666,14
17077.75,37.466769,126.656666,15
20742.0,37.466769,126.656666,16
21478.0,37.466769,126.656666,17
23276.25,37.466769,126.656666,18
9993.75,37.466769,126.656666,19
7243.0,37.466769,126.656666,20
6149.75,37.466769,126.656666,21
4189.5,37.466769,126.656666,22
1585.25,37.466769,126.656666,23
68.5,37.466769,126.656666,0
0.0,37.466769,126.656666,1
0.0,37.466769,126.656666,2
0.0,37.466769,126.656666,3
90.25,37.570161,126.982923,4
3473.75,37.570161,126.982923,5
4127.25,37.570161,126.982923,6
6162.75,37.570161,126.982923,7
10001.0,37.570161,126.982923,8
12080.25,37.570161,126.982923,9
17026.5,37.570161,126.982923,10
25769.0,37.570161,126.982923,11
31926.25,37.570161,126.982923,12
41282.0,37.570161,126.982923,13
51442.75,37.570161,126.982923,14
65614.0,37.570161,126.982923,15
77671.25,37.570161,126.982923,16
142375.75,37.570161,126.982923,17
219762.75,37.570161,126.982923,18
95899.0,37.570161,126.982923,19
81754.5,37.570161,126.982923,20
87453.75,37.570161,126.982923,21
65756.0,37.570161,126.982923,22
29043.75,37.570161,126.982923,23
1099.75,37.570161,126.982923,0
3.0,37.570161,126.982923,1
0.0,37.570161,126.982923,2
0.0,37.570161,126.982923,3
71.5,37.571607,126.991806,4
1951.0,37.571607,126.991806,5
2245.6666666666665,37.571607,126.991806,6
3233.75,37.571607,126.991806,7
5464.333333333333,37.571607,126.991806,8
7828.583333333333,37.571607,126.991806,9
10978.25,37.571607,126.991806,10
16367.333333333334,37.571607,126.991806,11
23181.416666666668,37.571607,126.991806,12
27187.666666666668,37.571607,126.991806,13
32817.666666666664,37.571607,126.991806,14
39635.333333333336,37.571607,126.991806,15
45030.25,37.571607,126.991806,16
54835.583333333336,37.571607,126.991806,17
71396.5,37.571607,126.991806,18
41849.416666666664,37.571607,126.991806,19
33212.5,37.571607,126.991806,20
36276.916666666664,37.571607,126.991806,21
28372.166666666668,37.571607,126.991806,22
13132.833333333334,37.571607,126.991806,23
1295.9166666666667,37.571607,126.991806,0
6.0,37.571607,126.991806,1
0.08333333333333333,37.571607,126.991806,2
0.0,37.571607,126.991806,3
42.25,37.570926,127.001849,4
1804.5,37.570926,127.001849,5
2874.25,37.570926,127.001849,6
5639.25,37.570926,127.001849,7
9362.0,37.570926,127.001849,8
12660.0,37.570926,127.001849,9
20813.75,37.570926,127.001849,10
32482.75,37.570926,127.001849,11
42658.75,37.570926,127.001849,12
51088.75,37.570926,127.001849,13
59124.75,37.570926,127.001849,14
64262.0,37.570926,127.001849,15
67654.0,37.570926,127.001849,16
86171.25,37.570926,127.001849,17
99460.75,37.570926,127.001849,18
52630.25,37.570926,127.001849,19
37175.25,37.570926,127.001849,20
34036.75,37.570926,127.001849,21
20828.5,37.570926,127.001849,22
6792.25,37.570926,127.001849,23
270.75,37.570926,127.001849,0
0.0,37.570926,127.001849,1
0.0,37.570926,127.001849,2
0.0,37.570926,127.001849,3
14.25,37.510997,127.073642,4
1238.875,37.510997,127.073642,5
4603.125,37.510997,127.073642,6
12722.0,37.510997,127.073642,7
16928.0,37.510997,127.073642,8
12429.625,37.510997,127.073642,9
9208.25,37.510997,127.073642,10
8950.875,37.510997,127.073642,11
9512.75,37.510997,127.073642,12
9722.25,37.510997,127.073642,13
10570.0,37.510997,127.073642,14
10560.375,37.510997,127.073642,15
13469.5,37.510997,127.073642,16
17465.625,37.510997,127.073642,17
17563.0,37.510997,127.073642,18
12425.75,37.510997,127.073642,19
10890.25,37.510997,127.073642,20
17705.125,37.510997,127.073642,21
10793.0,37.510997,127.073642,22
2756.75,37.510997,127.073642,23
371.75,37.510997,127.073642,0
1.625,37.510997,127.073642,1
0.625,37.510997,127.073642,2
0.0,37.510997,127.073642,3
759.5,37.464941,126.679923,4
13708.75,37.464941,126.679923,5
27014.75,37.464941,126.679923,6
60147.5,37.464941,126.679923,7
54416.5,37.464941,126.679923,8
35306.0,37.464941,126.679923,9
27735.25,37.464941,126.679923,10
28136.75,37.464941,126.679923,11
31316.0,37.464941,126.679923,12
29618.75,37.464941,126.679923,13
26536.25,37.464941,126.679923,14
29668.0,37.464941,126.679923,15
32543.0,37.464941,126.679923,16
38432.0,37.464941,126.679923,17
36476.75,37.464941,126.679923,18
22194.75,37.464941,126.679923,19
19284.5,37.464941,126.679923,20
17587.0,37.464941,126.679923,21
15279.75,37.464941,126.679923,22
7101.25,37.464941,126.679923,23
523.0,37.464941,126.679923,0
1.25,37.464941,126.679923,1
0.0,37.464941,126.679923,2
0.0,37.464941,126.679923,3
9.5,37.644583,127.064303,4
8881.0,37.644583,127.064303,5
23903.75,37.644583,127.064303,6
61497.25,37.644583,127.064303,7
62853.75,37.644583,127.064303,8
34549.75,37.644583,127.064303,9
24068.5,37.644583,127.064303,10
21271.5,37.644583,127.064303,11
23879.5,37.644583,127.064303,12
20785.75,37.644583,127.064303,13
18023.25,37.644583,127.064303,14
17347.75,37.644583,127.064303,15
21919.5,37.644583,127.064303,16
21242.75,37.644583,127.064303,17
17968.25,37.644583,127.064303,18
9815.5,37.644583,127.064303,19
7213.25,37.644583,127.064303,20
7364.25,37.644583,127.064303,21
5927.5,37.644583,127.064303,22
2473.0,37.644583,127.064303,23
382.25,37.644583,127.064303,0
0.5,37.644583,127.064303,1
0.0,37.644583,127.064303,2
0.0,37.644583,127.064303,3
3.25,37.565923,127.08432,4
5915.5,37.565923,127.08432,5
12573.0,37.565923,127.08432,6
31078.25,37.565923,127.08432,7
44327.25,37.565923,127.08432,8
27829.25,37.565923,127.08432,9
16853.5,37.565923,127.08432,10
14695.0,37.565923,127.08432,11
15933.25,37.565923,127.08432,12
14662.0,37.565923,127.08432,13
13240.5,37.565923,127.08432,14
13866.25,37.565923,127.08432,15
16626.25,37.565923,127.08432,16
19964.0,37.565923,127.08432,17
22312.25,37.565923,127.08432,18
12081.5,37.565923,127.08432,19
7800.25,37.565923,127.08432,20
6751.25,37.565923,127.08432,21
5217.75,37.565923,127.08432,22
1869.0,37.565923,127.08432,23
327.75,37.565923,127.08432,0
0.25,37.565923,127.08432,1
0.0,37.565923,127.08432,2
0.0,37.565923,127.08432,3
833.25,37.486562,126.764843,4
10613.5,37.486562,126.764843,5
17710.0,37.486562,126.764843,6
43131.5,37.486562,126.764843,7
34206.75,37.486562,126.764843,8
19663.0,37.486562,126.764843,9
14788.0,37.486562,126.764843,10
14250.75,37.486562,126.764843,11
15057.0,37.486562,126.764843,12
13419.5,37.486562,126.764843,13
11646.0,37.486562,126.764843,14
11288.5,37.486562,126.764843,15
11762.25,37.486562,126.764843,16
12467.25,37.486562,126.764843,17
12439.5,37.486562,126.764843,18
6674.25,37.486562,126.764843,19
5279.75,37.486562,126.764843,20
4619.5,37.486562,126.764843,21
3063.25,37.486562,126.764843,22
1344.75,37.486562,126.764843,23
73.5,37.486562,126.764843,0
0.25,37.486562,126.764843,1
0.0,37.486562,126.764843,2
0.0,37.486562,126.764843,3
33.75,37.602545,127.079264,4
8503.75,37.602545,127.079264,5
15083.75,37.602545,127.079264,6
37050.75,37.602545,127.079264,7
46235.75,37.602545,127.079264,8
26534.25,37.602545,127.079264,9
16621.25,37.602545,127.079264,10
14919.75,37.602545,127.079264,11
15798.5,37.602545,127.079264,12
15083.25,37.602545,127.079264,13
12848.5,37.602545,127.079264,14
12589.75,37.602545,127.079264,15
14919.25,37.602545,127.079264,16
17261.5,37.602545,127.079264,17
18765.5,37.602545,127.079264,18
11425.75,37.602545,127.079264,19
7483.25,37.602545,127.079264,20
6351.0,37.602545,127.079264,21
4685.0,37.602545,127.079264,22
2082.25,37.602545,127.079264,23
354.0,37.602545,127.079264,0
0.25,37.602545,127.079264,1
0.0,37.602545,127.079264,2
0.0,37.602545,127.079264,3
2.5,37.557402,126.861939,4
2515.0,37.557402,126.861939,5
8057.75,37.557402,126.861939,6
22543.75,37.557402,126.861939,7
25053.0,37.557402,126.861939,8
12296.25,37.557402,126.861939,9
8756.25,37.557402,126.861939,10
8307.0,37.557402,126.861939,11
8471.75,37.557402,126.861939,12
8100.25,37.557402,126.861939,13
7531.75,37.557402,126.861939,14
7712.25,37.557402,126.861939,15
9282.75,37.557402,126.861939,16
18192.5,37.557402,126.861939,17
32338.0,37.557402,126.861939,18
8791.25,37.557402,126.861939,19
5111.5,37.557402,126.861939,20
4229.0,37.557402,126.861939,21
2323.25,37.557402,126.861939,22
941.5,37.557402,126.861939,23
158.25,37.557402,126.861939,0
0.0,37.557402,126.861939,1
0.0,37.557402,126.861939,2
0.0,37.557402,126.861939,3
4.75,37.648048,126.913951,4
2721.0,37.648048,126.913951,5
9139.5,37.648048,126.913951,6
26715.75,37.648048,126.913951,7
25873.25,37.648048,126.913951,8
13962.0,37.648048,126.913951,9
9776.5,37.648048,126.913951,10
8550.75,37.648048,126.913951,11
8775.5,37.648048,126.913951,12
8630.75,37.648048,126.913951,13
7659.5,37.648048,126.913951,14
8772.0,37.648048,126.913951,15
10998.75,37.648048,126.913951,16
10325.5,37.648048,126.913951,17
7591.75,37.648048,126.913951,18
5323.5,37.648048,126.913951,19
4108.0,37.648048,126.913951,20
3279.75,37.648048,126.913951,21
2667.75,37.648048,126.913951,22
1220.25,37.648048,126.913951,23
208.0,37.648048,126.913951,0
0.25,37.648048,126.913951,1
0.0,37.648048,126.913951,2
0.0,37.648048,126.913951,3
65.0,36.870593,127.143904,4
900.5,36.870593,127.143904,5
1475.25,36.870593,127.143904,6
1937.5,36.870593,127.143904,7
1956.0,36.870593,127.143904,8
1415.75,36.870593,127.143904,9
1355.25,36.870593,127.143904,10
1496.5,36.870593,127.143904,11
1283.25,36.870593,127.143904,12
1230.75,36.870593,127.143904,13
1129.75,36.870593,127.143904,14
1558.0,36.870593,127.143904,15
